0.6	0.8	0.697	0.001246	4.0023e-05	7.3952e-05
0.8	1	0.894	0.0010931	4.0468e-05	5.8145e-05
1	1.2	1.09	0.00087295	2.0331e-05	4.4953e-05
1.2	1.4	1.31	0.00077033	1.6864e-05	4.1306e-05
1.4	1.6	1.5	0.00061167	1.3807e-05	3.2106e-05
1.6	1.8	1.7	0.00047662	1.1351e-05	2.4596e-05
1.8	2	1.9	0.00035014	9.0415e-06	1.9099e-05
2	2.4	2.2	0.0001804	4.192e-06	9.5652e-06
2.4	2.8	2.59	8.7161e-05	2.6608e-06	4.4409e-06
2.8	3.2	2.99	3.6833e-05	1.6104e-06	2.0047e-06
3.2	4	3.56	5.9716e-06	4.1655e-07	3.3462e-07
