0.6	0.8	0.71	0.00011136	5.0111e-06	6.5318e-06
0.8	1	0.904	7.9166e-05	3.408e-06	4.0421e-06
1	1.2	1.1	4.5359e-05	2.0291e-06	2.3309e-06
1.2	1.4	1.3	3.0517e-05	1.4807e-06	1.5628e-06
1.4	1.6	1.5	1.6566e-05	1.0132e-06	8.5958e-07
1.6	1.8	1.7	8.8866e-06	6.483e-07	4.577e-07
1.8	2	1.9	4.7858e-06	4.8194e-07	3.7155e-07
2	2.4	2.18	1.8873e-06	1.9029e-07	1.0923e-07
2.4	2.8	2.58	6.3018e-07	1.0151e-07	5.6494e-08
