// background normalization systematic uncertainty band: Au+Au 200 GeV, 20-60%, 3<p_{T}^{(t)}<4 GeV/c, 1<p_{T}^{(a)}<2 GeV/c, |#eta|<1, slice 3
// x y
-0.916298	0.006050
-0.654498	0.006059
-0.392699	0.006017
-0.130900	0.005970
0.130900	0.005970
0.392699	0.006017
0.654498	0.006059
0.916298	0.006050
1.178097	0.006004
1.439897	0.005980
1.701696	0.006023
1.963495	0.006108
2.225295	0.006155
2.487094	0.006102
2.748894	0.005974
3.010693	0.005866
3.272492	0.005866
3.534292	0.005974
3.796091	0.006102
4.057890	0.006155
4.319690	0.006108
4.581490	0.006023
4.843289	0.005980
5.105088	0.006004
5.105088	-0.069574
4.843289	-0.069295
4.581490	-0.069794
4.319690	-0.070780
4.057890	-0.071319
3.796091	-0.070708
3.534292	-0.069223
3.272492	-0.067979
3.010693	-0.067979
2.748894	-0.069223
2.487094	-0.070708
2.225295	-0.071319
1.963495	-0.070780
1.701696	-0.069794
1.439897	-0.069295
1.178097	-0.069574
0.916298	-0.070113
0.654498	-0.070208
0.392699	-0.069723
0.130900	-0.069185
-0.130900	-0.069185
-0.392699	-0.069723
-0.654498	-0.070208
-0.916298	-0.070113
-0.916298	0.006050
