// background normalization systematic uncertainty band: Au+Au 200 GeV, 20-60%, 3<p_{T}^{(t)}<4 GeV/c, 1<p_{T}^{(a)}<2 GeV/c, |#eta|<1, slice 1
// x y
-0.916298	0.003740
-0.654498	0.004071
-0.392699	0.004383
-0.130900	0.004573
0.130900	0.004573
0.392699	0.004383
0.654498	0.004071
0.916298	0.003740
1.178097	0.003483
1.439897	0.003361
1.701696	0.003389
1.963495	0.003552
2.225295	0.003808
2.487094	0.004100
2.748894	0.004355
3.010693	0.004504
3.272492	0.004504
3.534292	0.004355
3.796091	0.004100
4.057890	0.003808
4.319690	0.003552
4.581490	0.003389
4.843289	0.003361
5.105088	0.003483
5.105088	-0.061701
4.843289	-0.059537
4.581490	-0.060037
4.319690	-0.062909
4.057890	-0.067447
3.796091	-0.072614
3.534292	-0.077137
3.272492	-0.079786
3.010693	-0.079786
2.748894	-0.077137
2.487094	-0.072614
2.225295	-0.067447
1.963495	-0.062909
1.701696	-0.060037
1.439897	-0.059537
1.178097	-0.061701
0.916298	-0.066240
0.654498	-0.072114
0.392699	-0.077638
0.130900	-0.080994
-0.130900	-0.080994
-0.392699	-0.077638
-0.654498	-0.072114
-0.916298	-0.066240
-0.916298	0.003740
