// background normalization systematic uncertainty band: Au+Au 200 GeV, 20-60%, 3<p_{T}^{(t)}<4 GeV/c, 1<p_{T}^{(a)}<2 GeV/c, |#eta|<1, slice 4
// x y
-0.916298	0.005737
-0.654498	0.005500
-0.392699	0.005295
-0.130900	0.005175
0.130900	0.005175
0.392699	0.005295
0.654498	0.005500
0.916298	0.005737
1.178097	0.005950
1.439897	0.006095
1.701696	0.006135
1.963495	0.006047
2.225295	0.005834
2.487094	0.005541
2.748894	0.005255
3.010693	0.005078
3.272492	0.005078
3.534292	0.005255
3.796091	0.005541
4.057890	0.005834
4.319690	0.006047
4.581490	0.006135
4.843289	0.006095
5.105088	0.005950
5.105088	-0.042492
4.843289	-0.043526
4.581490	-0.043814
4.319690	-0.043188
4.057890	-0.041665
3.796091	-0.039570
3.534292	-0.037528
3.272492	-0.036263
3.010693	-0.036263
2.748894	-0.037528
2.487094	-0.039570
2.225295	-0.041665
1.963495	-0.043188
1.701696	-0.043814
1.439897	-0.043526
1.178097	-0.042492
0.916298	-0.040970
0.654498	-0.039282
0.392699	-0.037816
0.130900	-0.036959
-0.130900	-0.036959
-0.392699	-0.037816
-0.654498	-0.039282
-0.916298	-0.040970
-0.916298	0.005737
