// background normalization systematic uncertainty band: Au+Au 200 GeV, 20-60%, 3<p_{T}^{(t)}<4 GeV/c, 1<p_{T}^{(a)}<2 GeV/c, |#eta|<1, slice 5
// x y
-0.916298	0.008363
-0.654498	0.007806
-0.392699	0.007404
-0.130900	0.007204
0.130900	0.007204
0.392699	0.007404
0.654498	0.007806
0.916298	0.008363
1.178097	0.008938
1.439897	0.009337
1.701696	0.009395
1.963495	0.009080
2.225295	0.008504
2.487094	0.007865
2.748894	0.007346
3.010693	0.007063
3.272492	0.007063
3.534292	0.007346
3.796091	0.007865
4.057890	0.008504
4.319690	0.009080
4.581490	0.009395
4.843289	0.009337
5.105088	0.008938
5.105088	-0.022776
4.843289	-0.023790
4.581490	-0.023940
4.319690	-0.023136
4.057890	-0.021669
3.796091	-0.020039
3.534292	-0.018717
3.272492	-0.017996
3.010693	-0.017996
2.748894	-0.018717
2.487094	-0.020039
2.225295	-0.021669
1.963495	-0.023136
1.701696	-0.023940
1.439897	-0.023790
1.178097	-0.022776
0.916298	-0.021309
0.654498	-0.019890
0.392699	-0.018866
0.130900	-0.018357
-0.130900	-0.018357
-0.392699	-0.018866
-0.654498	-0.019890
-0.916298	-0.021309
-0.916298	0.008363
