0.45 	 0.50 	 3.3535 	 0.01024 	 0.19698 
0.50 	 0.55 	 2.8040 	 0.00868 	 0.16425 
0.55 	 0.60 	 2.3402 	 0.00743 	 0.13712 
0.60 	 0.65 	 1.9408 	 0.00639 	 0.11479 
0.65 	 0.70 	 1.5496 	 0.00543 	 0.09061 
0.70 	 0.75 	 1.3100 	 0.00477 	 0.07702 
0.40 	 0.50 	 3.6981 	 0.01019 	 0.21783 
0.50 	 0.60 	 2.5781 	 0.00730 	 0.15069 
0.60 	 0.70 	 1.7494 	 0.00533 	 0.10207 
0.70 	 0.80 	 1.1509 	 0.00392 	 0.06714 
0.80 	 0.90 	 0.7782 	 0.00298 	 0.04542 
0.90 	 1.00 	 0.5160 	 0.00227 	 0.03017 
1.00 	 1.10 	 0.3464 	 0.00175 	 0.02036 
1.10 	 1.20 	 0.2277 	 0.00134 	 0.01359 
1.20 	 1.30 	 0.1525 	 0.00104 	 0.00950 
1.30 	 1.40 	 0.1011 	 0.00080 	 0.00700 
1.40 	 1.50 	 0.0642 	 0.00060 	 0.00557 
1.50 	 1.60 	 0.0428 	 0.00047 	 0.00371 
1.60 	 1.70 	 0.0276 	 0.00035 	 0.00240 
1.70 	 1.80 	 0.0177 	 0.00026 	 0.00154 
1.80 	 1.90 	 0.0110 	 0.00019 	 0.00096 
1.90 	 2.00 	 0.0068 	 0.00014 	 0.00060
------------------------
ka+  40-50%
0.25 	 0.30 	 4.0683 	 0.01877 	 0.26677 
0.30 	 0.35 	 3.5039 	 0.01460 	 0.21692 
0.35 	 0.40 	 2.9650 	 0.01174 	 0.17810 
0.40 	 0.45 	 2.4896 	 0.00966 	 0.14729 
0.45 	 0.50 	 2.0509 	 0.00802 	 0.12054 
0.50 	 0.55 	 1.7376 	 0.00684 	 0.10183 
0.55 	 0.60 	 1.4150 	 0.00578 	 0.08303 
0.60 	 0.65 	 1.2018 	 0.00503 	 0.07103 
0.65 	 0.70 	 0.9341 	 0.00421 	 0.05469 
0.70 	 0.75 	 0.7791 	 0.00367 	 0.04606 
0.50 	 0.60 	 1.5891 	 0.00573 	 0.09288 
0.60 	 0.70 	 1.0622 	 0.00415 	 0.06198 
0.70 	 0.80 	 0.6878 	 0.00302 	 0.04012 
0.80 	 0.90 	 0.4528 	 0.00226 	 0.02643 
0.90 	 1.00 	 0.2993 	 0.00172 	 0.01750 
1.00 	 1.10 	 0.1961 	 0.00131 	 0.01153 
1.10 	 1.20 	 0.1296 	 0.00100 	 0.00774 
1.20 	 1.30 	 0.0840 	 0.00076 	 0.00523 
1.30 	 1.40 	 0.0562 	 0.00059 	 0.00390 
1.40 	 1.50 	 0.0368 	 0.00045 	 0.00319 
1.50 	 1.60 	 0.0229 	 0.00034 	 0.00199 
1.60 	 1.70 	 0.0142 	 0.00025 	 0.00124 
1.70 	 1.80 	 0.0091 	 0.00019 	 0.00080 
1.80 	 1.90 	 0.0058 	 0.00014 	 0.00051 
1.90 	 2.00 	 0.0036 	 0.00010 	 0.00032 
------------------------
ka+  50-60%
0.25 	 0.30 	 2.4645 	 0.01498 	 0.16160 
0.30 	 0.35 	 2.0533 	 0.01146 	 0.12712 
0.35 	 0.40 	 1.7254 	 0.00918 	 0.10364 
0.40 	 0.45 	 1.4272 	 0.00750 	 0.08444 
0.45 	 0.50 	 1.1902 	 0.00627 	 0.06994 
0.50 	 0.55 	 0.9712 	 0.00525 	 0.05700 
0.55 	 0.60 	 0.8065 	 0.00448 	 0.04757 
0.60 	 0.65 	 0.6451 	 0.00378 	 0.03925 
0.65 	 0.70 	 0.5244 	 0.00323 	 0.03080 
0.70 	 0.75 	 0.4224 	 0.00277 	 0.02526 
0.50 	 0.60 	 0.9040 	 0.00445 	 0.05284 
0.60 	 0.70 	 0.5858 	 0.00316 	 0.03418 
0.70 	 0.80 	 0.3745 	 0.00229 	 0.02185 
0.80 	 0.90 	 0.2435 	 0.00170 	 0.01421 
0.90 	 1.00 	 0.1570 	 0.00128 	 0.00918 
1.00 	 1.10 	 0.1047 	 0.00099 	 0.00616 
1.10 	 1.20 	 0.0680 	 0.00075 	 0.00406 
1.20 	 1.30 	 0.0452 	 0.00058 	 0.00282 
1.30 	 1.40 	 0.0285 	 0.00044 	 0.00198 
1.40 	 1.50 	 0.0200 	 0.00035 	 0.00174 
1.50 	 1.60 	 0.0132 	 0.00028 	 0.00115 
1.60 	 1.70 	 0.0083 	 0.00021 	 0.00073 
1.70 	 1.80 	 0.0056 	 0.00017 	 0.00050 
1.80 	 1.90 	 0.0032 	 0.00012 	 0.00030 
1.90 	 2.00 	 0.0023 	 0.00010 	 0.00022 
------------------------
ka+  60-70%
0.25 	 0.30 	 1.3098 	 0.01091 	 0.08589 
0.30 	 0.35 	 1.0825 	 0.00823 	 0.06700 
0.35 	 0.40 	 0.8880 	 0.00648 	 0.05334 
0.40 	 0.45 	 0.7308 	 0.00527 	 0.04324 
0.45 	 0.50 	 0.5975 	 0.00436 	 0.03513 
0.50 	 0.55 	 0.4856 	 0.00364 	 0.02849 
0.55 	 0.60 	 0.3911 	 0.00306 	 0.02327 
0.60 	 0.65 	 0.3165 	 0.00260 	 0.02192 
0.65 	 0.70 	 0.2499 	 0.00220 	 0.01477 
0.70 	 0.75 	 0.2077 	 0.00191 	 0.01264 
0.50 	 0.60 	 0.4491 	 0.00309 	 0.02625 
0.60 	 0.70 	 0.2874 	 0.00219 	 0.01677 
0.70 	 0.80 	 0.1792 	 0.00156 	 0.01045 
0.80 	 0.90 	 0.1169 	 0.00117 	 0.00683 
0.90 	 1.00 	 0.0739 	 0.00087 	 0.00432 
1.00 	 1.10 	 0.0481 	 0.00066 	 0.00283 
1.10 	 1.20 	 0.0306 	 0.00050 	 0.00183 
1.20 	 1.30 	 0.0204 	 0.00039 	 0.00127 
1.30 	 1.40 	 0.0132 	 0.00030 	 0.00092 
1.40 	 1.50 	 0.0091 	 0.00023 	 0.00079 
1.50 	 1.60 	 0.0057 	 0.00018 	 0.00050 
1.60 	 1.70 	 0.0039 	 0.00014 	 0.00035 
1.70 	 1.80 	 0.0025 	 0.00011 	 0.00023 
------------------------
ka+  70-80%
0.25 	 0.30 	 0.6360 	 0.00833 	 0.04170 
0.30 	 0.35 	 0.5262 	 0.00629 	 0.03257 
0.35 	 0.40 	 0.4413 	 0.00501 	 0.02651 
0.40 	 0.45 	 0.3566 	 0.00404 	 0.02110 
0.45 	 0.50 	 0.2932 	 0.00335 	 0.01725 
0.50 	 0.55 	 0.2356 	 0.00278 	 0.01388 
0.55 	 0.60 	 0.1932 	 0.00236 	 0.01182 
0.60 	 0.65 	 0.1527 	 0.00198 	 0.00906 
0.65 	 0.70 	 0.1152 	 0.00163 	 0.00695 
0.70 	 0.75 	 0.0938 	 0.00141 	 0.00607 
0.50 	 0.60 	 0.2178 	 0.00240 	 0.01273 
0.60 	 0.70 	 0.1365 	 0.00168 	 0.00797 
0.70 	 0.80 	 0.0819 	 0.00118 	 0.00478 
0.80 	 0.90 	 0.0540 	 0.00088 	 0.00316 
0.90 	 1.00 	 0.0344 	 0.00066 	 0.00202 
1.00 	 1.10 	 0.0211 	 0.00049 	 0.00125 
1.10 	 1.20 	 0.0140 	 0.00038 	 0.00085 
1.20 	 1.30 	 0.0091 	 0.00030 	 0.00058 
1.30 	 1.40 	 0.0061 	 0.00023 	 0.00043 
1.40 	 1.50 	 0.0040 	 0.00019 	 0.00036 
1.50 	 1.60 	 0.0025 	 0.00014 	 0.00024 
1.60 	 1.70 	 0.0017 	 0.00013 	 0.00016 
------------------------
========================
Au+Au 19.6 GeV
------------------------
pTlow [GeV/c] pThigh[GeV/c]   d^2N/(2pi*pt*dpt*dy)[(GeV/c)^-2]   error(stat.)    error(sys.)
pbar  0-5%
0.40 	 0.45 	 1.1938 	 0.00806 	 0.12527 
0.45 	 0.50 	 1.1478 	 0.00741 	 0.10075 
0.50 	 0.55 	 1.0806 	 0.00682 	 0.08796 
0.55 	 0.60 	 1.0385 	 0.00637 	 0.08225 
0.60 	 0.65 	 0.9641 	 0.00589 	 0.07566 
0.65 	 0.70 	 0.9052 	 0.00549 	 0.07083 
0.70 	 0.75 	 0.8470 	 0.00512 	 0.06622 
0.75 	 0.80 	 0.7777 	 0.00474 	 0.06079 
0.80 	 0.85 	 0.7131 	 0.00440 	 0.05576 
0.70 	 0.80 	 0.7969 	 0.00437 	 0.06230 
0.80 	 0.90 	 0.6690 	 0.00378 	 0.05232 
0.90 	 1.00 	 0.5411 	 0.00324 	 0.04238 
1.00 	 1.10 	 0.4300 	 0.00277 	 0.03378 
1.10 	 1.20 	 0.3355 	 0.00235 	 0.02653 
1.20 	 1.30 	 0.2592 	 0.00199 	 0.02079 
1.30 	 1.40 	 0.1887 	 0.00163 	 0.01557 
1.40 	 1.50 	 0.1330 	 0.00132 	 0.01161 
1.50 	 1.60 	 0.0963 	 0.00109 	 0.00932 
1.60 	 1.70 	 0.0694 	 0.00090 	 0.00794 
1.70 	 1.80 	 0.0491 	 0.00074 	 0.00563 
1.80 	 1.90 	 0.0344 	 0.00060 	 0.00394 
1.90 	 2.00 	 0.0227 	 0.00048 	 0.00261 
------------------------
pbar  5-10%
0.40 	 0.45 	 1.0056 	 0.00741 	 0.10552 
0.45 	 0.50 	 0.9569 	 0.00681 	 0.08399 
0.50 	 0.55 	 0.9222 	 0.00635 	 0.07506 
0.55 	 0.60 	 0.8680 	 0.00589 	 0.06875 
0.60 	 0.65 	 0.8220 	 0.00549 	 0.06450 
0.65 	 0.70 	 0.7620 	 0.00509 	 0.05962 
0.70 	 0.75 	 0.7069 	 0.00473 	 0.05526 
0.75 	 0.80 	 0.6521 	 0.00439 	 0.05098 
0.80 	 0.85 	 0.5918 	 0.00406 	 0.04628 
0.70 	 0.80 	 0.6629 	 0.00402 	 0.05182 
0.80 	 0.90 	 0.5446 	 0.00344 	 0.04259 
0.90 	 1.00 	 0.4474 	 0.00297 	 0.03504 
1.00 	 1.10 	 0.3452 	 0.00249 	 0.02712 
1.10 	 1.20 	 0.2637 	 0.00209 	 0.02086 
1.20 	 1.30 	 0.1994 	 0.00175 	 0.01599 
1.30 	 1.40 	 0.1437 	 0.00143 	 0.01186 
1.40 	 1.50 	 0.1041 	 0.00117 	 0.00909 
1.50 	 1.60 	 0.0692 	 0.00092 	 0.00670 
1.60 	 1.70 	 0.0519 	 0.00077 	 0.00594 
1.70 	 1.80 	 0.0351 	 0.00061 	 0.00402 
1.80 	 1.90 	 0.0221 	 0.00047 	 0.00253 
1.90 	 2.00 	 0.0151 	 0.00038 	 0.00174 
------------------------
pbar  10-20%
0.40 	 0.45 	 0.8581 	 0.00469 	 0.09004 
0.45 	 0.50 	 0.8123 	 0.00429 	 0.07130 
0.50 	 0.55 	 0.7713 	 0.00397 	 0.06278 
0.55 	 0.60 	 0.7226 	 0.00367 	 0.05723 
0.60 	 0.65 	 0.6702 	 0.00339 	 0.05260 
0.65 	 0.70 	 0.6172 	 0.00313 	 0.04829 
0.70 	 0.75 	 0.5706 	 0.00290 	 0.04461 
0.75 	 0.80 	 0.5193 	 0.00268 	 0.04059 
0.80 	 0.85 	 0.4717 	 0.00247 	 0.03688 
0.50 	 0.60 	 0.7565 	 0.00346 	 0.06052 
0.60 	 0.70 	 0.6327 	 0.00285 	 0.04956 
0.70 	 0.80 	 0.5357 	 0.00245 	 0.04187 
0.80 	 0.90 	 0.4347 	 0.00209 	 0.03399 
0.90 	 1.00 	 0.3414 	 0.00176 	 0.02673 
1.00 	 1.10 	 0.2655 	 0.00149 	 0.02085 
1.10 	 1.20 	 0.2045 	 0.00125 	 0.01618 
1.20 	 1.30 	 0.1522 	 0.00104 	 0.01220 
1.30 	 1.40 	 0.1112 	 0.00086 	 0.00917 
1.40 	 1.50 	 0.0776 	 0.00069 	 0.00677 
1.50 	 1.60 	 0.0540 	 0.00055 	 0.00522 
1.60 	 1.70 	 0.0385 	 0.00045 	 0.00441 
1.70 	 1.80 	 0.0269 	 0.00037 	 0.00308 
1.80 	 1.90 	 0.0180 	 0.00029 	 0.00206 
1.90 	 2.00 	 0.0122 	 0.00024 	 0.00140 
------------------------
pbar  20-30%
0.40 	 0.45 	 0.6689 	 0.00405 	 0.07019 
0.45 	 0.50 	 0.6307 	 0.00370 	 0.05536 
0.50 	 0.55 	 0.5906 	 0.00340 	 0.04807 
0.55 	 0.60 	 0.5500 	 0.00314 	 0.04356 
0.60 	 0.65 	 0.5057 	 0.00289 	 0.03969 
0.65 	 0.70 	 0.4611 	 0.00265 	 0.03608 
0.70 	 0.75 	 0.4187 	 0.00244 	 0.03273 
0.75 	 0.80 	 0.3775 	 0.00224 	 0.02951 
0.80 	 0.85 	 0.3395 	 0.00206 	 0.02655 
0.50 	 0.60 	 0.5724 	 0.00293 	 0.04579 
0.60 	 0.70 	 0.4775 	 0.00242 	 0.03740 
0.70 	 0.80 	 0.3928 	 0.00205 	 0.03071 
0.80 	 0.90 	 0.3094 	 0.00172 	 0.02420 
0.90 	 1.00 	 0.2404 	 0.00144 	 0.01883 
1.00 	 1.10 	 0.1811 	 0.00120 	 0.01423 
1.10 	 1.20 	 0.1383 	 0.00101 	 0.01094 
1.20 	 1.30 	 0.1032 	 0.00084 	 0.00827 
1.30 	 1.40 	 0.0731 	 0.00068 	 0.00603 
1.40 	 1.50 	 0.0520 	 0.00055 	 0.00454 
1.50 	 1.60 	 0.0367 	 0.00045 	 0.00355 
1.60 	 1.70 	 0.0249 	 0.00036 	 0.00285 
1.70 	 1.80 	 0.0180 	 0.00030 	 0.00207 
1.80 	 1.90 	 0.0116 	 0.00023 	 0.00133 
1.90 	 2.00 	 0.0080 	 0.00019 	 0.00092 
------------------------
pbar  30-40%
0.40 	 0.45 	 0.5086 	 0.00353 	 0.05337 
0.45 	 0.50 	 0.4860 	 0.00325 	 0.04266 
0.50 	 0.55 	 0.4428 	 0.00295 	 0.03604 
0.55 	 0.60 	 0.4080 	 0.00271 	 0.03232 
0.60 	 0.65 	 0.3669 	 0.00246 	 0.02879 
0.65 	 0.70 	 0.3373 	 0.00227 	 0.02639 
0.70 	 0.75 	 0.2982 	 0.00206 	 0.02331 
0.75 	 0.80 	 0.2635 	 0.00187 	 0.02060 
0.80 	 0.85 	 0.2350 	 0.00171 	 0.01838 
0.40 	 0.50 	 0.4969 	 0.00334 	 0.04689 
0.50 	 0.60 	 0.4275 	 0.00253 	 0.03420 
0.60 	 0.70 	 0.3470 	 0.00205 	 0.02718 
0.70 	 0.80 	 0.2757 	 0.00170 	 0.02155 
0.80 	 0.90 	 0.2153 	 0.00142 	 0.01684 
0.90 	 1.00 	 0.1616 	 0.00118 	 0.01265 
1.00 	 1.10 	 0.1208 	 0.00097 	 0.00949 
1.10 	 1.20 	 0.0869 	 0.00079 	 0.00687 
1.20 	 1.30 	 0.0634 	 0.00065 	 0.00508 
1.30 	 1.40 	 0.0451 	 0.00053 	 0.00372 
1.40 	 1.50 	 0.0309 	 0.00042 	 0.00270 
1.50 	 1.60 	 0.0213 	 0.00034 	 0.00206 
1.60 	 1.70 	 0.0143 	 0.00027 	 0.00164 
1.70 	 1.80 	 0.0095 	 0.00021 	 0.00109 
1.80 	 1.90 	 0.0062 	 0.00017 	 0.00071 
1.90 	 2.00 	 0.0044 	 0.00014 	 0.00051 
------------------------
pbar  40-50%
0.40 	 0.45 	 0.3787 	 0.00302 	 0.03973 
0.45 	 0.50 	 0.3481 	 0.00273 	 0.03055 
0.50 	 0.55 	 0.3191 	 0.00248 	 0.02597 
0.55 	 0.60 	 0.2848 	 0.00224 	 0.02256 
0.60 	 0.65 	 0.2558 	 0.00203 	 0.02007 
0.65 	 0.70 	 0.2273 	 0.00185 	 0.01779 
0.70 	 0.75 	 0.1987 	 0.00166 	 0.01554 
0.75 	 0.80 	 0.1737 	 0.00151 	 0.01358 
0.80 	 0.85 	 0.1530 	 0.00137 	 0.01196 
0.40 	 0.50 	 0.3602 	 0.00280 	 0.03400 
0.50 	 0.60 	 0.3030 	 0.00210 	 0.02424 
0.60 	 0.70 	 0.2383 	 0.00168 	 0.01866 
0.70 	 0.80 	 0.1835 	 0.00137 	 0.01435 
0.80 	 0.90 	 0.1395 	 0.00113 	 0.01091 
0.90 	 1.00 	 0.1010 	 0.00092 	 0.00791 
1.00 	 1.10 	 0.0742 	 0.00075 	 0.00583 
1.10 	 1.20 	 0.0530 	 0.00062 	 0.00419 
1.20 	 1.30 	 0.0383 	 0.00051 	 0.00307 
1.30 	 1.40 	 0.0257 	 0.00040 	 0.00212 
1.40 	 1.50 	 0.0174 	 0.00032 	 0.00152 
1.50 	 1.60 	 0.0125 	 0.00026 	 0.00121 
1.60 	 1.70 	 0.0084 	 0.00021 	 0.00096 
1.70 	 1.80 	 0.0060 	 0.00018 	 0.00069 
1.80 	 1.90 	 0.0041 	 0.00014 	 0.00048 
1.90 	 2.00 	 0.0026 	 0.00011 	 0.00030 
------------------------
pbar  50-60%
0.40 	 0.45 	 0.2582 	 0.00256 	 0.02709 
0.45 	 0.50 	 0.2392 	 0.00232 	 0.02100 
0.50 	 0.55 	 0.2139 	 0.00208 	 0.01741 
0.55 	 0.60 	 0.1916 	 0.00188 	 0.01517 
0.60 	 0.65 	 0.1688 	 0.00169 	 0.01325 
0.65 	 0.70 	 0.1471 	 0.00152 	 0.01151 
0.70 	 0.75 	 0.1262 	 0.00136 	 0.00987 
0.75 	 0.80 	 0.1091 	 0.00122 	 0.00853 
0.80 	 0.85 	 0.0946 	 0.00110 	 0.00740 
0.40 	 0.50 	 0.2459 	 0.00240 	 0.02321 
0.50 	 0.60 	 0.2019 	 0.00175 	 0.01616 
0.60 	 0.70 	 0.1558 	 0.00140 	 0.01221 
0.70 	 0.80 	 0.1175 	 0.00113 	 0.00918 
0.80 	 0.90 	 0.0844 	 0.00090 	 0.00660 
0.90 	 1.00 	 0.0589 	 0.00072 	 0.00461 
1.00 	 1.10 	 0.0431 	 0.00059 	 0.00339 
1.10 	 1.20 	 0.0294 	 0.00047 	 0.00232 
1.20 	 1.30 	 0.0204 	 0.00038 	 0.00164 
1.30 	 1.40 	 0.0137 	 0.00030 	 0.00113 
1.40 	 1.50 	 0.0092 	 0.00023 	 0.00081 
1.50 	 1.60 	 0.0056 	 0.00018 	 0.00054 
1.60 	 1.70 	 0.0040 	 0.00015 	 0.00046 
1.70 	 1.80 	 0.0026 	 0.00011 	 0.00030 
1.80 	 1.90 	 0.0016 	 0.00009 	 0.00019 
1.90 	 2.00 	 0.0012 	 0.00007 	 0.00014
------------------------
pbar  60-70%
0.40 	 0.45 	 0.1613 	 0.00200 	 0.01693 
0.45 	 0.50 	 0.1474 	 0.00180 	 0.01293 
0.50 	 0.55 	 0.1288 	 0.00160 	 0.01049 
0.55 	 0.60 	 0.1120 	 0.00143 	 0.00887 
0.60 	 0.65 	 0.0983 	 0.00128 	 0.00772 
0.65 	 0.70 	 0.0827 	 0.00113 	 0.00647 
0.70 	 0.75 	 0.0719 	 0.00102 	 0.00562 
0.75 	 0.80 	 0.0607 	 0.00090 	 0.00475 
0.80 	 0.85 	 0.0513 	 0.00080 	 0.00401 
0.50 	 0.60 	 0.1190 	 0.00133 	 0.00952 
0.60 	 0.70 	 0.0882 	 0.00103 	 0.00691 
0.70 	 0.80 	 0.0656 	 0.00083 	 0.00513 
0.80 	 0.90 	 0.0453 	 0.00065 	 0.00354 
0.90 	 1.00 	 0.0312 	 0.00051 	 0.00244 
1.00 	 1.10 	 0.0201 	 0.00039 	 0.00158 
1.10 	 1.20 	 0.0139 	 0.00032 	 0.00110 
1.20 	 1.30 	 0.0100 	 0.00026 	 0.00081 
1.30 	 1.40 	 0.0062 	 0.00020 	 0.00051 
1.40 	 1.50 	 0.0042 	 0.00016 	 0.00036 
1.50 	 1.60 	 0.0023 	 0.00011 	 0.00022 
1.60 	 1.70 	 0.0015 	 0.00009 	 0.00017 
1.70 	 1.80 	 0.0010 	 0.00007 	 0.00012 
1.80 	 1.90 	 0.0007 	 0.00006 	 0.00008 
------------------------
pbar  70-80%
0.40 	 0.45 	 0.0904 	 0.00164 	 0.00948 
0.45 	 0.50 	 0.0816 	 0.00147 	 0.00716 
0.50 	 0.55 	 0.0697 	 0.00129 	 0.00568 
0.55 	 0.60 	 0.0618 	 0.00116 	 0.00490 
0.60 	 0.65 	 0.0531 	 0.00103 	 0.00417 
0.65 	 0.70 	 0.0445 	 0.00091 	 0.00348 
0.70 	 0.75 	 0.0360 	 0.00079 	 0.00281 
0.75 	 0.80 	 0.0310 	 0.00071 	 0.00242 
0.80 	 0.85 	 0.0250 	 0.00062 	 0.00195 
0.40 	 0.50 	 0.0832 	 0.00151 	 0.00785 
0.50 	 0.60 	 0.0643 	 0.00108 	 0.00515 
0.60 	 0.70 	 0.0463 	 0.00082 	 0.00363 
0.70 	 0.80 	 0.0330 	 0.00064 	 0.00258 
0.80 	 0.90 	 0.0212 	 0.00049 	 0.00166 
0.90 	 1.00 	 0.0136 	 0.00037 	 0.00107 
1.00 	 1.10 	 0.0090 	 0.00029 	 0.00071 
1.10 	 1.20 	 0.0062 	 0.00023 	 0.00049 
1.20 	 1.30 	 0.0039 	 0.00018 	 0.00032 
1.30 	 1.40 	 0.0024 	 0.00013 	 0.00020 
1.40 	 1.50 	 0.0016 	 0.00010 	 0.00014 
1.50 	 1.60 	 0.0009 	 0.00008 	 0.00010 
1.60 	 1.70 	 0.0007 	 0.00007 	 0.00009
------------------------
========================
Au+Au 19.6 GeV
------------------------
pTlow [GeV/c] pThigh[GeV/c]   d^2N/(2pi*pt*dpt*dy)[(GeV/c)^-2]   error(stat.)    error(sys.)
proton  0-5%
0.40 	 0.45 	 11.2317 	 0.02333 	 1.35768 
0.45 	 0.50 	 10.3975 	 0.02126 	 1.01146 
0.50 	 0.55 	 9.6781 	 0.01964 	 0.83725 
0.55 	 0.60 	 8.9157 	 0.01807 	 0.72937 
0.60 	 0.65 	 8.3141 	 0.01680 	 0.66323 
0.65 	 0.70 	 7.5495 	 0.01540 	 0.59552 
0.70 	 0.75 	 6.9207 	 0.01422 	 0.54321 
0.75 	 0.80 	 6.2990 	 0.01312 	 0.49336 
0.80 	 0.85 	 5.7106 	 0.01211 	 0.44693 
0.85 	 0.90 	 5.1358 	 0.01115 	 0.40193 
0.90 	 0.95 	 4.6228 	 0.01029 	 0.36196 
0.95 	 1.00 	 4.1262 	 0.00947 	 0.32338 
1.00 	 1.05 	 3.6809 	 0.00872 	 0.28891 
0.40 	 0.50 	 11.0830 	 0.02136 	 1.18455 
0.50 	 0.60 	 9.2511 	 0.01645 	 0.77406 
0.60 	 0.70 	 7.8189 	 0.01388 	 0.61954 
0.70 	 0.80 	 6.5251 	 0.01183 	 0.51150 
0.80 	 0.90 	 5.3204 	 0.01007 	 0.41635 
0.90 	 1.00 	 4.2742 	 0.00861 	 0.33479 
1.00 	 1.10 	 3.3831 	 0.00736 	 0.26579 
1.10 	 1.20 	 2.6191 	 0.00624 	 0.20712 
1.20 	 1.30 	 1.9918 	 0.00525 	 0.15972 
1.30 	 1.40 	 1.4648 	 0.00434 	 0.12087 
1.40 	 1.50 	 1.0777 	 0.00359 	 0.09407 
1.50 	 1.60 	 0.7752 	 0.00294 	 0.07500 
1.60 	 1.70 	 0.5459 	 0.00238 	 0.06246 
1.70 	 1.80 	 0.3839 	 0.00192 	 0.04392 
1.80 	 1.90 	 0.2667 	 0.00155 	 0.03052 
1.90 	 2.00 	 0.1830 	 0.00123 	 0.02094 
------------------------
proton  5-10%
0.40 	 0.45 	 9.3417 	 0.02168 	 1.12921 
0.45 	 0.50 	 8.6646 	 0.01977 	 0.84288 
0.50 	 0.55 	 8.0960 	 0.01834 	 0.70038 
0.55 	 0.60 	 7.4402 	 0.01687 	 0.60866 
0.60 	 0.65 	 6.8869 	 0.01572 	 0.54938 
0.65 	 0.70 	 6.3129 	 0.01448 	 0.49798 
0.70 	 0.75 	 5.7294 	 0.01331 	 0.44971 
0.75 	 0.80 	 5.2033 	 0.01227 	 0.40754 
0.80 	 0.85 	 4.6822 	 0.01128 	 0.36645 
0.40 	 0.50 	 9.2273 	 0.01983 	 0.98621 
0.50 	 0.60 	 7.8314 	 0.01549 	 0.65527 
0.60 	 0.70 	 6.4929 	 0.01291 	 0.51448 
0.70 	 0.80 	 5.4057 	 0.01102 	 0.42374 
0.80 	 0.90 	 4.3804 	 0.00936 	 0.34280 
0.90 	 1.00 	 3.4800 	 0.00794 	 0.27259 
1.00 	 1.10 	 2.7090 	 0.00671 	 0.21283 
1.10 	 1.20 	 2.0969 	 0.00568 	 0.16583 
1.20 	 1.30 	 1.5860 	 0.00477 	 0.12718 
1.30 	 1.40 	 1.1775 	 0.00397 	 0.09716 
1.40 	 1.50 	 0.8577 	 0.00327 	 0.07487 
1.50 	 1.60 	 0.6165 	 0.00268 	 0.05964 
1.60 	 1.70 	 0.4337 	 0.00217 	 0.04963 
1.70 	 1.80 	 0.3067 	 0.00177 	 0.03509 
1.80 	 1.90 	 0.2176 	 0.00145 	 0.02490 
1.90 	 2.00 	 0.1516 	 0.00118 	 0.01735 
------------------------
proton  10-20%
0.40 	 0.45 	 7.3193 	 0.01298 	 0.88475 
0.45 	 0.50 	 6.8305 	 0.01198 	 0.66447 
0.50 	 0.55 	 6.3256 	 0.01105 	 0.54722 
0.55 	 0.60 	 5.7969 	 0.01015 	 0.47421 
0.60 	 0.65 	 5.2730 	 0.00933 	 0.42064 
0.65 	 0.70 	 4.8164 	 0.00862 	 0.37993 
0.70 	 0.75 	 4.3538 	 0.00790 	 0.34174 
0.75 	 0.80 	 3.9238 	 0.00726 	 0.30733 
0.80 	 0.85 	 3.5139 	 0.00666 	 0.27501 
0.60 	 0.70 	 5.0325 	 0.00774 	 0.39876 
0.70 	 0.80 	 4.1093 	 0.00652 	 0.32212 
0.80 	 0.90 	 3.2672 	 0.00547 	 0.25568 
0.90 	 1.00 	 2.5814 	 0.00463 	 0.20220 
1.00 	 1.10 	 2.0082 	 0.00393 	 0.15777 
1.10 	 1.20 	 1.5492 	 0.00334 	 0.12251 
1.20 	 1.30 	 1.1671 	 0.00280 	 0.09359 
1.30 	 1.40 	 0.8605 	 0.00232 	 0.07100 
1.40 	 1.50 	 0.6292 	 0.00191 	 0.05493 
1.50 	 1.60 	 0.4488 	 0.00156 	 0.04342 
1.60 	 1.70 	 0.3228 	 0.00128 	 0.03693 
1.70 	 1.80 	 0.2282 	 0.00105 	 0.02611 
1.80 	 1.90 	 0.1611 	 0.00086 	 0.01843 
1.90 	 2.00 	 0.1147 	 0.00071 	 0.01312 
------------------------
proton  20-30%
0.40 	 0.45 	 5.1623 	 0.01056 	 0.62401 
0.45 	 0.50 	 4.7586 	 0.00967 	 0.46291 
0.50 	 0.55 	 4.4314 	 0.00901 	 0.38336 
0.55 	 0.60 	 4.0428 	 0.00827 	 0.33073 
0.60 	 0.65 	 3.6730 	 0.00764 	 0.29300 
0.65 	 0.70 	 3.2930 	 0.00699 	 0.25976 
0.70 	 0.75 	 2.9453 	 0.00638 	 0.23118 
0.75 	 0.80 	 2.6327 	 0.00583 	 0.20620 
0.80 	 0.85 	 2.3554 	 0.00535 	 0.18434 
0.60 	 0.70 	 3.4643 	 0.00627 	 0.27450 
0.70 	 0.80 	 2.7703 	 0.00522 	 0.21716 
0.80 	 0.90 	 2.1781 	 0.00436 	 0.17045 
0.90 	 1.00 	 1.6764 	 0.00364 	 0.13131 
1.00 	 1.10 	 1.2785 	 0.00305 	 0.10044 
1.10 	 1.20 	 0.9646 	 0.00255 	 0.07628 
1.20 	 1.30 	 0.7102 	 0.00210 	 0.05695 
1.30 	 1.40 	 0.5153 	 0.00172 	 0.04252 
1.40 	 1.50 	 0.3698 	 0.00140 	 0.03228 
