# Npart   Yield/Npart   data.stat.   data.syst.   data.syst.+cocktail.syst   (0.3-0.76 GeV/c^2) # cocktail subtracted 
325.9 2.11755e-05 3.11092e-06 0.00206437 8.00099e-06
172.57 1.08112e-05 1.28866e-06 0.000708745 6.38429e-06
41.53 6.92552e-06 7.9638e-07 0.000122307 5.70657e-06
# Npart   Yield/Npart   data.stat.   data.syst.   data.syst.+cocktail.syst   (0.76-0.80 GeV/c^2) 
325.9 4.68965e-06 8.85119e-07 0.000235552 1.70384e-06
172.57 5.84172e-06 4.36526e-07 0.000153915 1.78218e-06
41.53 5.08796e-06 2.75742e-07 3.17694e-05 1.72216e-06
# Npart   Yield/Npart   data.stat.   data.syst.   data.syst.+cocktail.syst   (0.98-1.05 GeV/c^2) 
325.9 5.10492e-06 6.23459e-07 0.000244443 9.80952e-07
172.57 5.24541e-06 2.82019e-07 0.000130713 9.86617e-07
41.53 3.65881e-06 1.80943e-07 2.34248e-05 8.47247e-07
