# p_{T}  d^{2}N/(2*pi*pT*dpT*dy)  stat.  syst.  (omega)
0.4 2.89574 0.479219 0.784027
1 0.776766 0.115867 0.129542
1.4 0.33727 0.0395452 0.0837921
1.9 0.0835787 0.0112378 0.0452426
2.7 0.0110478 0.00177873 0.00368109
# p_{T}  d^{2}N/(2*pi*pT*dpT*dy)  stat.  syst.  (phi)
0.25 0.658184 0.0694465 0.151797
0.75 0.413928 0.0234732 0.0660687
1.25 0.12102 0.00766805 0.0239023
1.75 0.0345697 0.0029335 0.00653029
2.5 0.00593543 0.000531884 0.00226738
