##columns: pT ,  v2 , stat.error, syst.error
#---------- nuclei v2 ------------
# d v2 (0-10%) in 200 GeV ===> 
3.188	 0.041616	 0.037824	0.0082318
# d v2 (30-80%) in 7.7 GeV ===> 
0.4914	  0.01378	  0.02653	0.01208
0.8293	  0.01651	  0.01628	0.002965
1.1535	 0.060554	 0.016239	0.002396
1.5748	  0.10601	 0.014004	0.002232
2.1429	  0.20677	 0.024289	0.0042231
2.6967	  0.19698	  0.05091	0.0042802
3.188	  0.21129	  0.11128	0.014706
#---------- anti-nuclei v2 ------------
# dbar v2 (0-10%) in 200 GeV ===> 
0.3927	 -0.01181	  0.02984	0.009184
0.6745	-0.001314	  0.01422	0.004355
0.9072	 -0.00601	  0.01239	0.002844
1.16	 0.010418	0.0077444	0.0016392
1.5067	 0.017017	0.0065055	0.0026952
1.8491	 0.036158	0.0072486	0.0064916
2.2357	  0.05187	0.0053434	0.0024653
2.7615	 0.088408	0.0048592	0.00092545
3.3131	  0.11377	  0.01308	0.012046
3.7718	  0.11129	 0.016507	0.0041528
# dbar v2 (10-40%) in 200 GeV ===> 
0.3927	 0.004597	  0.01068	0.002262
0.6745	-0.009747	 0.005541	0.003799
0.9072	 0.003079	 0.005031	0.001272
1.16	 0.026377	0.0033389	0.00065158
1.5067	 0.045242	0.0027521	0.0082442
1.8491	 0.090028	0.0034279	0.0020906
2.2357	  0.14553	0.0027061	0.014887
2.7615	   0.1862	 0.002683	0.00075956
3.3131	  0.20346	 0.006868	0.01371
3.7718	  0.22328	0.0097416	0.0038046
# dbar v2 (40-80%) in 200 GeV ===> 
0.3927	  0.01019	  0.02266	0.005743
0.6745	  0.02207	  0.01429	0.001856
0.9072	   0.0225	  0.01168	0.001911
1.16	 0.053589	0.0092304	0.001156
1.5067	  0.12644	0.0081184	0.0011443
1.8491	  0.15963	 0.010896	0.0026025
2.2357	  0.21428	 0.010156	0.00085705
2.7615	  0.25789	 0.010913	0.0020445
3.3131	  0.31504	 0.024876	0.0097068
3.7718	  0.31512	 0.043552	0.01515
# dbar v2 (0-30%) in 62.4 GeV ===> 
0.485	  -0.0587	  0.02252	0.009984
0.8312	 -0.01587	  0.01441	0.001452
1.158	 0.016551	 0.011507	0.0015126
1.599	  0.03944	0.0087378	0.0024737
2.1693	 0.093553	0.0094337	0.0032059
2.7148	  0.14444	 0.011931	0.0039995
3.205	  0.16923	 0.021893	0.012635
3.697	  0.19078	 0.036222	0.0091647
# dbar v2 (30-80%) in 62.4 GeV ===> 
0.485	  0.00794	  0.03005	0.003328
0.8312	 0.002267	  0.02181	0.004104
1.158	 0.059381	 0.019884	0.0010938
1.599	   0.1108	 0.015709	0.0023744
2.1693	  0.16441	 0.018588	0.0069403
2.7148	  0.22948	 0.032077	0.0071182
3.205	  0.29705	 0.052986	0.019219
3.697	  0.24023	 0.069368	0.048801
# dbar v2 (0-30%) in 39 GeV ===> 
0.4821	 -0.01419	  0.02235	0.004172
0.8269	-0.005396	  0.01286	0.002728
1.1558	0.00076841	 0.012137	0.0027832
1.592	 0.048064	0.0091756	0.0018547
2.1637	 0.087999	 0.011035	0.0029434
2.7116	  0.12112	 0.014584	0.0032706
3.2024	  0.16716	 0.025069	0.0043447
3.6948	  0.15375	 0.048547	0.012518
# dbar v2 (30-80%) in 39 GeV ===> 
0.4821	 -0.04033	  0.03086	0.01142
0.8269	  0.04482	  0.01962	0.002015
1.1558	  0.11783	 0.021737	0.0016967
1.592	  0.11335	 0.016851	0.0026979
2.1637	  0.21575	 0.024772	0.0078666
2.7116	  0.23324	  0.03984	0.0089637
3.2024	  0.42108	  0.06955	0.012604
3.6948	   0.2469	   0.1595	0.033736
# dbar v2 (0-30%) in 27 GeV ===> 
0.4788	  0.02025	  0.04315	0.01079
0.8231	 0.008797	  0.02499	0.003601
1.1544	-0.019349	 0.022462	0.0019673
1.5886	 0.045655	 0.016526	0.002645
2.1622	 0.040498	  0.02088	0.0065728
2.7113	  0.10205	 0.028331	0.0050223
3.2025	  0.18147	   0.0508	0.0080971
# dbar v2 (30-80%) in 27 GeV ===> 
0.4788	 -0.03555	  0.05872	0.01186
0.8231	-0.002139	  0.03807	0.002316
1.1544	-0.0070747	 0.037999	0.0023429
1.5886	  0.17054	 0.031872	0.0034927
2.1622	  0.12693	  0.05701	0.025766
2.7113	  0.25549	 0.081038	0.016848
