## columns: pT ,  v2 , stat.error, syst.error
#_______ nuclei v2 _______ 
# d v2 (0-80%) in 200 GeV ===> 
4.0225	  0.23438	0.098347	0.0096315
# He3 v2 (0-80%) in 19.6 GeV ===> 
1.4957	 0.026645	0.031235	0.0077569
2.1411	 0.059699	0.038325	0.0046221
2.6679	   0.1399	0.0428	0.0059369
3.2823	  0.21927	0.062465	0.0082332
3.9845	  0.35222	0.11908	0.0081014
# He3 v2 (0-80%) in 11.5 GeV ===> 
1.4413	 0.033531	0.038146	0.0093149
2.0423	 0.016867	0.043962	0.0089635
2.7386	 0.052768	0.041332	0.0060936
3.8099	  0.15056	0.12477	0.014626
# He3 v2 (0-80%) in 7.7 GeV ===> 
1.4433	 0.061143	0.039779	0.013759
2.04	 0.067059	0.047252	0.00879
2.7262	 0.019253	0.046337	0.017227
3.8074	 0.084866	0.15755	0.020375

#================= ant-nuclei v2: =====================
# anti-He3 v2 (0-80%) in 200 GeV ===> 
1.2601	 0.022532	0.093074	0.029912
1.9232	  0.10193	0.036967	0.015207
2.7673	  0.11852	0.041112	0.015868
3.5719	  0.21331	0.056024	0.02115
4.4692	  0.36556	0.10891	0.017457

# anti-deuteron v2 (0-80%) in 200 GeV ===> 
0.3927	 0.004353	0.01046	0.002537
0.6745	 0.002946	0.005434	0.0009935
0.9072	 0.006767	0.004945	0.0008289
1.16	 0.029014	0.0032528	0.00090014
1.5067	 0.053184	0.0026704	0.00073521
1.8491	 0.087602	0.003198	0.0035955
2.2357	  0.13551	0.0025862	0.0044001
2.7615	  0.16096	0.0023979	0.0033249
3.3131	   0.1897	0.0067202	0.014744
3.7718	  0.19001	0.0091247	0.0024716
4.2287	   0.1972	0.013124	0.0046304
# anti-deuteron v2 (0-80%) in 62.4 GeV ===> 
0.485	 -0.02233	0.01833	0.004262
0.8312	-0.006954	0.01221	0.001875
1.158	  0.03181	0.010142	0.0013165
1.599	 0.059118	0.0076849	0.0020293
2.1693	  0.10594	0.0087421	0.003868
2.7148	  0.16178	0.011872	0.0043574
3.205	  0.18434	0.022135	0.018206
3.697	  0.19952	0.03457	0.012744
4.1902	  0.19796	0.071398	0.033867
# anti-deuteron v2 (0-80%) in 39 GeV ===> 
0.4821	 -0.02671	0.01853	0.006824
0.8269	  0.01712	0.01103	0.002227
1.1558	 0.042558	0.010783	0.00095892
1.592	 0.066206	0.0081706	0.0013435
2.1637	  0.11228	0.010284	0.0036748
2.7116	   0.1526	0.01444	0.0027573
3.2024	  0.21055	0.024538	0.0031796
3.6948	  0.17319	0.048434	0.0095602
4.1884	  0.13697	0.093068	0.045656
# anti-deuteron v2 (0-80%) in 27 GeV ===> 
0.4788	-0.008656	0.0356	0.0107
0.8231	 0.003629	0.02154	0.002111
1.1544	0.0050254	0.017153	0.0035805
1.5886	 0.081773	0.016729	0.0022522
2.1622	 0.079514	0.01975	0.010988
2.7113	  0.13092	0.02805	0.0051792
3.2025	  0.23828	0.049948	0.012249
# anti-deuteron v2 (0-80%) in 19.6 GeV ===> 
0.511	 -0.05388	0.07223	0.01429
0.8412	 0.009587	0.04953	0.00967
1.1798	-0.023913	0.041757	0.0031475
1.613	 0.023071	0.039484	0.021295
2.1608	  0.17657	0.042962	0.021129
2.7103	  0.12668	0.067918	0.025492
3.2014	   0.2475	0.11699	0.024135
