Fig 3. Data exactly from Refs 19, 5, and 20

Fig 4: Data points as in Fig. 2.
Theory curves are curves through these data points.

0-5% HIJING

Inclusive p+Anti-p
pT (GeV/c) Raa
0.15 	 0.328913 
0.25 	 0.351611 
0.35 	 0.372944 
0.45 	 0.408807 
0.55 	 0.453232 
0.65 	 0.520700 
0.75 	 0.612068 
0.85 	 0.720513 
0.95 	 0.803443 
1.05 	 0.936059 
1.15 	 1.043810 
1.25 	 1.157700 
1.35 	 1.280380 
1.45 	 1.427800 
1.55 	 1.512330 
1.65 	 1.642420 
1.75 	 1.747130 
1.85 	 1.807980 
1.95 	 1.823610 
2.05 	 1.866700 
2.15 	 1.959620 
2.25 	 2.121120 
2.35 	 2.098780 
2.45 	 1.876270 
2.55 	 1.926990 
2.65 	 2.480180 
2.75 	 2.256780 
2.85 	 1.866020 
2.95 	 2.377540 
3.05 	 1.553710 
3.15 	 1.514960 
3.25 	 1.751350 
3.35 	 1.638570 
3.45 	 1.987430 
3.55 	 1.738020 
3.65 	 1.381390 
3.75 	 0.794128 
3.85 	 1.314620 
3.95 	 1.316460 
4.05 	 1.022900 

 Lambda 
pT (GeV/c) Raa

0.10 	 0.390864 
0.30 	 0.392221 
0.50 	 0.540312 
0.70 	 0.760438 
0.90 	 1.014680 
1.10 	 1.379480 
1.30 	 1.691140 
1.50 	 2.008260 
1.70 	 2.154580 
1.90 	 2.460830 
2.10 	 2.435420 
2.28 	 2.616880 
2.50 	 2.443010 
2.70 	 2.212120 
2.90 	 2.168780 
3.17 	 2.100010 
3.30 	 1.987610 
3.50 	 1.770880 
3.70 	 1.509650 
3.84 	 1.348240 
4.10 	 1.132380 

Xi+Anti-Xi 
pT (GeV/c) Raa

0.10 	 0.622685 
0.30 	 0.655389 
0.50 	 0.928224 
0.70 	 1.314320 
0.90 	 1.834690 
1.10 	 2.447820 
1.30 	 2.818960 
1.50 	 3.533330 
1.70 	 4.071620 
1.90 	 4.267240 
2.10 	 5.026740 
2.30 	 4.757240 
2.50 	 5.425260 
2.70 	 4.844660 
2.90 	 5.020950 
3.10 	 3.587670 
3.30 	 2.867650 
3.50 	 2.979080 
3.70 	 2.974580 
3.90 	 2.541330 
4.10 	 2.405720 
