# M_{ee}  Ratio   stat.  syst.   (MinBias/npart)/(Central/npart)
0.05 0.919596 0.00102734 4.12319e-05
0.175 0.864862 0.0513437 0.0185577
0.35 1.09916 0.137049 0.122824
0.605 1.38958 0.176993 0.144006
0.83 1.09278 0.214611 0.0980536
1 1.02155 0.161309 0.0941999
1.45 0.997948 0.191029 0.256025
2.3 0.710998 0.25469 0.14173
3.15 0.971131 0.0846964 0.0176856
